product_name,category,price,stock,daily_sales,lead_time,demand
Milk,Grocery,12357,215,4,6,24
Pen,Stationery,21889,111,15,15,223
Soap,Personal Care,23787,200,20,8,161
Shampoo,Personal Care,20053,129,25,1,30
Rice,Grocery,36025,294,26,7,184
Keyboard,Electronics,46155,116,18,6,105
Soap,Personal Care,45714,281,26,15,387
Sugar,Grocery,8644,271,21,7,148
Oil,Grocery,24958,28,18,6,111
Mouse,Electronics,41216,211,23,9,204
Rice,Grocery,1154,150,9,5,43
Mouse,Electronics,38249,158,11,11,124
Laptop,Electronics,17551,192,22,5,111
Printer,Electronics,16663,93,14,14,199
Phone,Electronics,11552,136,26,12,312
Bag,Fashion,47296,242,1,11,12
Shoes,Fashion,8100,134,5,1,8
Phone,Electronics,23522,106,29,12,352
Bag,Fashion,20856,160,21,5,101
Mouse,Electronics,42629,130,30,11,332
Bottle,Accessories,39149,272,20,3,61
Soap,Personal Care,34324,104,6,13,83
Mouse,Electronics,42850,58,9,6,53
Milk,Grocery,36785,43,19,5,98
Rice,Grocery,32371,172,28,4,114
Table,Furniture,20924,139,25,10,255
Table,Furniture,25492,257,8,14,116
Table,Furniture,41451,6,24,9,211
Shampoo,Personal Care,28389,86,1,5,8
Table,Furniture,3166,22,29,2,62
Milk,Grocery,29060,215,16,5,77
Shoes,Fashion,6889,266,12,2,27
Mouse,Electronics,30456,141,3,14,41
Laptop,Electronics,44003,299,28,13,368
Laptop,Electronics,28146,241,3,15,42
Oil,Grocery,14392,84,15,13,192
Sugar,Grocery,33009,200,13,2,26
Bag,Fashion,107,288,6,3,18
Mouse,Electronics,26529,276,21,11,236
Bag,Fashion,17874,176,2,7,18
Shoes,Fashion,16665,257,3,15,46
Monitor,Electronics,48792,116,8,13,105
Mouse,Electronics,14229,184,6,13,74
Monitor,Electronics,3299,287,22,6,127
Mouse,Electronics,37804,164,17,9,151
Oil,Grocery,530,257,24,1,29
Laptop,Electronics,23999,163,29,9,256
Pen,Stationery,47250,108,21,12,251
Rice,Grocery,29238,209,16,12,187
Rice,Grocery,9171,81,2,3,5
Rice,Grocery,4636,58,11,12,133
Table,Furniture,19138,204,15,3,50
Shoes,Fashion,28784,296,27,10,270
Table,Furniture,25354,226,7,2,14
Oil,Grocery,30471,56,13,8,106
Oil,Grocery,8356,4,10,4,40
Laptop,Electronics,41442,6,20,14,279
Rice,Grocery,24182,37,2,15,33
Printer,Electronics,30120,121,13,7,90
Headphones,Electronics,10075,181,12,6,70
Shampoo,Personal Care,13141,94,29,6,174
Bottle,Accessories,22655,110,14,6,83
Monitor,Electronics,7829,172,29,1,24
Bag,Fashion,34728,290,24,2,52
Pen,Stationery,31453,271,1,11,11
Bottle,Accessories,19246,58,6,13,73
Notebook,Stationery,22856,265,17,8,138
Pen,Stationery,30012,94,23,10,228
Shoes,Fashion,36362,63,14,5,66
Phone,Electronics,824,189,8,3,24
Table,Furniture,31630,252,18,7,122
Soap,Personal Care,41945,9,27,13,356
Printer,Electronics,18784,240,14,14,196
Pen,Stationery,49744,19,18,4,67
Milk,Grocery,30806,264,16,13,205
Keyboard,Electronics,40919,6,8,9,68
Oil,Grocery,25317,69,26,11,284
Shampoo,Personal Care,12306,80,15,2,32
Printer,Electronics,5251,96,26,3,83
Shoes,Fashion,21270,271,20,9,180
Chair,Furniture,41669,67,12,14,163
Table,Furniture,9715,217,22,12,262
Sugar,Grocery,17297,245,28,15,417
Shampoo,Personal Care,46138,288,1,12,14
Pen,Stationery,16043,129,26,10,265
Soap,Personal Care,25311,95,17,8,133
Pen,Stationery,32256,161,18,4,75
Phone,Electronics,46971,150,14,6,80
Printer,Electronics,38052,86,23,4,93
Table,Furniture,34413,27,14,8,108
Bottle,Accessories,18390,14,25,13,323
Keyboard,Electronics,45653,176,9,2,21
Notebook,Stationery,41392,59,18,1,19
Phone,Electronics,16628,102,18,10,178
Rice,Grocery,28720,81,8,8,66
Shoes,Fashion,15071,224,9,8,72
Shampoo,Personal Care,46343,126,6,4,22
Sugar,Grocery,15794,136,5,3,17
Milk,Grocery,11072,214,21,12,253
Rice,Grocery,42217,238,3,4,8
Table,Furniture,23097,256,3,9,26
Notebook,Stationery,25524,242,17,2,35
Keyboard,Electronics,31501,152,16,3,44
Sugar,Grocery,16192,249,8,12,95
Keyboard,Electronics,27914,157,17,7,124
Chair,Furniture,6141,284,5,8,43
Shoes,Fashion,27952,87,20,14,277
Milk,Grocery,45951,296,6,3,13
Milk,Grocery,20373,116,19,12,233
Soap,Personal Care,32866,134,9,9,78
Keyboard,Electronics,48059,205,6,7,38
Rice,Grocery,28207,142,19,15,287
Monitor,Electronics,27635,150,8,14,116
Oil,Grocery,16772,24,16,4,59
Printer,Electronics,40821,289,19,6,115
Pen,Stationery,14739,86,5,10,50
Phone,Electronics,6166,257,4,5,23
Pen,Stationery,47310,43,13,15,194
Notebook,Stationery,3171,241,10,13,126
Printer,Electronics,39106,44,10,9,90
Printer,Electronics,35470,183,23,8,180
Laptop,Electronics,30699,93,30,1,26
Notebook,Stationery,5883,117,15,7,108
Bag,Fashion,28154,73,6,6,38
Phone,Electronics,13521,300,30,2,55
Mouse,Electronics,24468,237,13,5,67
Mouse,Electronics,11395,123,14,12,167
Notebook,Stationery,43071,283,5,13,67
Pen,Stationery,5894,44,6,14,87
Table,Furniture,2201,257,17,2,30
Milk,Grocery,23295,11,28,7,196
Soap,Personal Care,13885,244,16,3,49
Bag,Fashion,29663,177,27,11,299
Headphones,Electronics,25125,215,30,11,333
Milk,Grocery,17599,182,7,11,74
Headphones,Electronics,25643,200,25,1,24
Shampoo,Personal Care,30201,299,22,13,282
Table,Furniture,28231,202,30,1,27
Shoes,Fashion,47679,297,11,12,137
Shoes,Fashion,40496,151,25,11,272
Phone,Electronics,23277,80,25,14,349
Rice,Grocery,29462,300,13,13,174
Soap,Personal Care,20159,160,4,10,40
Notebook,Stationery,16322,168,18,2,41
Table,Furniture,46129,180,19,10,190
Sugar,Grocery,40864,36,6,1,9
Sugar,Grocery,14394,242,3,3,14
Keyboard,Electronics,36486,112,15,3,44
Laptop,Electronics,7405,110,18,10,177
Soap,Personal Care,31453,198,11,7,81
Laptop,Electronics,15589,55,18,9,163
Laptop,Electronics,6747,212,15,9,131
Rice,Grocery,19272,54,10,11,106
Laptop,Electronics,27919,67,21,5,109
Soap,Personal Care,23127,235,29,12,347
Oil,Grocery,14689,272,16,2,32
Headphones,Electronics,41173,144,26,14,359
Monitor,Electronics,5225,74,23,1,27
Shampoo,Personal Care,34816,280,21,3,68
Milk,Grocery,24982,184,1,1,0
Phone,Electronics,17818,71,22,8,180
Notebook,Stationery,27932,47,3,7,16
Milk,Grocery,35040,288,24,7,163
Soap,Personal Care,26083,99,30,12,356
Table,Furniture,11838,147,21,15,319
Mouse,Electronics,42434,248,3,2,7
Milk,Grocery,46788,268,19,13,243
Oil,Grocery,30716,14,20,4,78
Chair,Furniture,3127,54,29,14,410
Pen,Stationery,20515,233,10,8,81
Oil,Grocery,48908,144,25,14,351
Headphones,Electronics,24914,11,27,9,239
Milk,Grocery,18413,243,7,15,104
Pen,Stationery,5120,19,18,13,235
Printer,Electronics,44034,196,17,3,49
Sugar,Grocery,826,134,13,5,65
Sugar,Grocery,4241,272,29,7,201
Oil,Grocery,33206,200,22,14,307
Sugar,Grocery,31923,151,27,6,158
Monitor,Electronics,34826,46,12,7,88
Monitor,Electronics,26006,117,16,5,82
Bag,Fashion,31859,199,20,3,64
Laptop,Electronics,45825,13,30,14,425
Bag,Fashion,5399,291,3,11,30
Printer,Electronics,31780,12,3,7,18
Bottle,Accessories,8528,100,4,14,60
Soap,Personal Care,33727,296,13,14,185
Bag,Fashion,18348,4,4,9,33
Sugar,Grocery,46410,169,9,10,93
Notebook,Stationery,14004,17,17,14,234
Chair,Furniture,41370,16,6,15,87
Shoes,Fashion,31798,194,18,13,239
Chair,Furniture,31775,138,15,2,30
Rice,Grocery,36261,118,3,11,28
Notebook,Stationery,33544,196,16,3,47
Soap,Personal Care,47125,287,14,7,102
Shampoo,Personal Care,18220,64,26,1,29
Rice,Grocery,13931,245,15,7,104
Table,Furniture,39036,276,23,10,230
Oil,Grocery,5670,50,3,6,13
Bag,Fashion,45917,123,26,6,159
Bottle,Accessories,49253,81,26,2,50
Chair,Furniture,36017,140,15,11,164
Phone,Electronics,25910,295,25,11,274
Soap,Personal Care,37958,38,26,15,386
Table,Furniture,17339,130,15,8,118
Sugar,Grocery,36861,59,24,14,339
Sugar,Grocery,15021,212,7,10,70
Oil,Grocery,34199,137,8,6,44
Pen,Stationery,7040,6,16,6,98
Bag,Fashion,21580,48,13,6,81
Headphones,Electronics,5522,18,25,2,51
Printer,Electronics,46110,258,6,11,61
Oil,Grocery,11456,258,12,1,11
Monitor,Electronics,49040,226,28,12,335
Keyboard,Electronics,6652,132,20,14,285
Table,Furniture,7129,173,22,8,177
Table,Furniture,7598,10,28,9,250
Notebook,Stationery,45713,36,8,8,62
Monitor,Electronics,38150,123,1,15,15
Chair,Furniture,14912,122,19,1,14
Printer,Electronics,7489,41,30,10,303
Keyboard,Electronics,20636,99,15,4,65
Oil,Grocery,17700,184,28,7,201
Soap,Personal Care,29375,123,3,15,40
Pen,Stationery,44372,134,23,13,294
Headphones,Electronics,26433,138,28,5,141
Table,Furniture,25804,93,15,5,77
Milk,Grocery,11318,119,14,4,54
Bottle,Accessories,40559,188,6,15,88
Phone,Electronics,5982,170,26,15,390
Phone,Electronics,19310,157,17,5,86
Shampoo,Personal Care,18236,111,25,1,30
Printer,Electronics,29443,271,17,14,237
Rice,Grocery,18333,66,12,10,125
Sugar,Grocery,43579,240,17,10,166
Oil,Grocery,11941,167,24,7,168
Laptop,Electronics,33727,39,23,13,297
Bag,Fashion,17933,114,14,1,16
Oil,Grocery,23913,15,17,1,21
Chair,Furniture,13070,162,14,7,93
Headphones,Electronics,7278,131,30,3,85
Laptop,Electronics,3075,31,22,10,223
Milk,Grocery,20458,114,14,7,97
Laptop,Electronics,1922,165,6,4,29
Rice,Grocery,10175,39,16,4,65
Keyboard,Electronics,42265,293,30,5,154
Rice,Grocery,36668,257,28,7,199
Keyboard,Electronics,3909,279,8,8,69
Chair,Furniture,28057,201,19,15,287
Bag,Fashion,49170,61,12,14,163
Phone,Electronics,10211,167,20,14,279
Monitor,Electronics,25420,166,20,8,155
Chair,Furniture,48010,146,29,14,410
Shampoo,Personal Care,40717,176,20,9,182
Milk,Grocery,15950,265,7,14,96
Sugar,Grocery,16338,280,6,5,26
Sugar,Grocery,42141,201,22,13,291
Bag,Fashion,18114,203,17,1,13
Phone,Electronics,20012,81,4,1,3
Notebook,Stationery,5512,28,20,1,24
Shoes,Fashion,33559,73,10,12,120
Bottle,Accessories,9013,7,8,15,124
Phone,Electronics,18764,248,16,14,222
Soap,Personal Care,12236,104,30,7,210
Soap,Personal Care,13507,249,9,1,4
Pen,Stationery,29173,219,19,3,56
Bag,Fashion,1434,190,24,6,148
Bottle,Accessories,10102,236,26,10,262
Milk,Grocery,44262,158,15,9,135
Shampoo,Personal Care,17446,171,26,4,102
Rice,Grocery,26655,261,11,4,43
Headphones,Electronics,17473,297,12,8,97
Table,Furniture,21487,171,10,13,133
Chair,Furniture,5581,129,1,3,2
Notebook,Stationery,3562,25,11,13,140
Pen,Stationery,18600,30,16,6,93
Monitor,Electronics,24674,238,19,15,287
Sugar,Grocery,11040,114,30,8,236
Shampoo,Personal Care,30743,113,25,5,128
Notebook,Stationery,19651,52,5,13,63
Bag,Fashion,1953,3,17,9,148
Pen,Stationery,25924,89,11,14,155
Keyboard,Electronics,36110,111,6,1,1
Headphones,Electronics,22152,115,13,2,23
Notebook,Stationery,32500,60,23,4,97
Notebook,Stationery,19614,110,16,3,46
Pen,Stationery,32832,150,10,9,86
Notebook,Stationery,39137,185,20,5,104
Sugar,Grocery,42059,137,11,2,24
Soap,Personal Care,36322,135,13,14,179
Sugar,Grocery,33173,174,29,10,292
Pen,Stationery,26609,165,9,5,50
Monitor,Electronics,6219,282,15,15,223
Phone,Electronics,5204,212,8,5,44
Pen,Stationery,24881,50,8,5,38
Bag,Fashion,13728,153,24,9,214
Milk,Grocery,16956,117,28,13,364
Chair,Furniture,8562,4,1,1,0
Keyboard,Electronics,16516,41,3,5,19
Soap,Personal Care,31728,39,20,15,296
Headphones,Electronics,4694,170,1,13,16
Printer,Electronics,28781,143,16,8,130
Soap,Personal Care,24453,37,24,12,288
Pen,Stationery,43564,140,11,1,13
Bag,Fashion,29664,120,29,7,206
Soap,Personal Care,41858,70,26,2,55
Rice,Grocery,10450,143,1,7,8
Headphones,Electronics,15719,200,2,2,1
Milk,Grocery,28429,199,3,14,43
Table,Furniture,45529,124,16,3,53
Table,Furniture,49805,157,11,1,8
Oil,Grocery,11218,296,25,10,254
Milk,Grocery,37174,124,11,13,147
Soap,Personal Care,39747,85,14,2,28
Printer,Electronics,24271,80,12,9,110
Soap,Personal Care,44614,57,6,11,63
Laptop,Electronics,47762,32,16,8,124
Mouse,Electronics,12156,259,26,8,209
Chair,Furniture,8829,26,22,11,244
Bag,Fashion,48501,107,29,3,89
Mouse,Electronics,21657,53,29,14,403
Notebook,Stationery,25279,165,10,9,93
Shampoo,Personal Care,20806,167,18,5,87
Bottle,Accessories,4505,201,12,9,103
Table,Furniture,10706,210,30,2,60
Monitor,Electronics,45799,291,14,8,109
Pen,Stationery,30936,34,28,5,138
Rice,Grocery,6165,205,9,14,131
Printer,Electronics,8199,230,9,14,131
Printer,Electronics,3785,170,3,10,25
Shampoo,Personal Care,2302,136,28,7,196
Milk,Grocery,2628,50,25,6,154
Laptop,Electronics,12412,162,2,11,26
Shoes,Fashion,31333,269,12,1,11
Soap,Personal Care,12917,293,19,1,23
Table,Furniture,26389,218,29,14,405
Rice,Grocery,42438,237,6,7,43
Shoes,Fashion,13805,71,5,4,24
Notebook,Stationery,13243,66,8,14,108
Rice,Grocery,10317,30,24,14,341
Oil,Grocery,49680,172,30,3,90
Laptop,Electronics,528,96,6,14,89
Printer,Electronics,26371,107,11,6,65
Milk,Grocery,33450,72,27,13,348
Bag,Fashion,29972,143,28,3,84
Laptop,Electronics,38961,5,23,7,156
Oil,Grocery,34639,220,24,15,364
Printer,Electronics,33922,262,18,11,194
Table,Furniture,36275,277,17,10,170
Laptop,Electronics,17288,161,30,2,55
Shampoo,Personal Care,27580,228,21,10,212
Shampoo,Personal Care,47937,259,23,14,322
Monitor,Electronics,36488,181,2,1,0
Phone,Electronics,40863,294,3,2,1
Keyboard,Electronics,20186,87,8,15,120
Bottle,Accessories,3758,253,12,3,34
Shoes,Fashion,29590,80,17,6,107
Rice,Grocery,34566,63,25,5,125
Shampoo,Personal Care,6131,284,26,9,231
Bottle,Accessories,24872,30,5,11,57
Sugar,Grocery,6123,247,18,15,273
Table,Furniture,17474,132,23,1,20
Pen,Stationery,37103,175,22,5,110
Phone,Electronics,2430,191,26,6,156
Monitor,Electronics,15169,168,28,6,169
Keyboard,Electronics,37622,112,21,10,215
Oil,Grocery,26989,158,3,14,42
Printer,Electronics,9484,100,8,8,69
Milk,Grocery,30689,40,24,2,45
Bottle,Accessories,7433,286,7,15,103
Laptop,Electronics,37961,240,10,5,46
Rice,Grocery,589,163,15,14,210
Notebook,Stationery,34224,103,28,10,278
Keyboard,Electronics,8534,191,10,5,55
Headphones,Electronics,36592,203,5,11,55
Oil,Grocery,30621,117,17,13,219
Notebook,Stationery,37525,262,18,13,238
Printer,Electronics,31548,59,20,8,162
Milk,Grocery,7650,162,26,10,262
Phone,Electronics,33637,195,18,5,95
Monitor,Electronics,18181,173,23,9,209
Monitor,Electronics,47724,205,8,1,5
Shampoo,Personal Care,15683,4,9,9,81
Notebook,Stationery,33583,18,7,10,75
Bag,Fashion,38211,131,16,3,50
Bag,Fashion,30890,222,15,5,76
Shampoo,Personal Care,25327,59,17,7,117
Pen,Stationery,9122,17,23,1,26
Monitor,Electronics,12106,223,22,8,174
Printer,Electronics,27451,220,30,14,417
Shampoo,Personal Care,17508,240,10,3,33
Shoes,Fashion,9589,89,8,4,36
Milk,Grocery,36866,183,21,8,172
Oil,Grocery,36601,143,18,3,57
Monitor,Electronics,16416,260,4,10,40
Bottle,Accessories,29557,39,22,3,62
Notebook,Stationery,21135,65,4,4,18
Bottle,Accessories,13404,284,16,10,162
Milk,Grocery,38557,174,21,15,316
Pen,Stationery,20954,172,8,2,18
Phone,Electronics,43121,249,15,8,116
Laptop,Electronics,15939,88,1,7,12
Bag,Fashion,46242,214,11,8,92
Monitor,Electronics,22382,269,17,7,118
Monitor,Electronics,18098,187,30,5,146
Soap,Personal Care,11756,111,8,6,44
Mouse,Electronics,19059,251,5,8,38
Phone,Electronics,33400,36,24,10,243
Soap,Personal Care,2573,255,27,4,113
Milk,Grocery,30202,296,26,12,309
Headphones,Electronics,43438,76,23,5,118
Milk,Grocery,12929,134,18,11,199
Monitor,Electronics,16876,25,16,11,175
Shoes,Fashion,6021,232,25,13,320
Phone,Electronics,518,55,4,1,4
Printer,Electronics,4664,264,22,6,129
Sugar,Grocery,144,117,11,4,44
Shampoo,Personal Care,6320,50,8,14,110
Keyboard,Electronics,3605,47,19,4,74
Chair,Furniture,30118,171,10,13,132
Pen,Stationery,36718,214,13,8,99
Notebook,Stationery,23747,195,16,6,94
Laptop,Electronics,35595,206,16,5,76
Oil,Grocery,42428,77,15,13,194
Sugar,Grocery,23064,238,7,11,77
Table,Furniture,40885,223,25,7,177
Milk,Grocery,16082,283,13,13,171
Chair,Furniture,23828,32,4,13,47
Shampoo,Personal Care,44777,254,23,1,24
Milk,Grocery,49966,287,30,3,87
Rice,Grocery,16999,190,30,4,122
Soap,Personal Care,39503,36,22,4,87
Oil,Grocery,13860,149,18,1,20
Bag,Fashion,44474,218,24,12,285
Chair,Furniture,21417,150,10,11,108
Chair,Furniture,42779,283,2,15,30
Phone,Electronics,35752,84,27,15,409
Shoes,Fashion,22657,95,25,4,100
Pen,Stationery,43248,171,7,5,39
Keyboard,Electronics,47887,231,19,5,98
Soap,Personal Care,4209,109,24,3,68
Shoes,Fashion,35414,119,12,11,134
Headphones,Electronics,34703,12,25,11,275
Pen,Stationery,5179,6,19,8,156
Rice,Grocery,4368,74,15,4,59
Mouse,Electronics,46457,140,11,5,54
Bottle,Accessories,2361,49,24,4,95
Mouse,Electronics,28550,115,24,7,171
Milk,Grocery,25597,65,14,10,138
Soap,Personal Care,1497,184,26,1,30
Table,Furniture,3380,225,8,8,63
Printer,Electronics,19993,288,5,12,57
Laptop,Electronics,41446,238,14,12,169
Headphones,Electronics,43871,281,26,5,127
Notebook,Stationery,16288,81,29,11,315
Shoes,Fashion,18996,156,24,3,74
Printer,Electronics,3249,253,26,1,22
Mouse,Electronics,6273,149,17,1,12
Shampoo,Personal Care,46865,176,18,15,267
Bottle,Accessories,14773,248,9,14,122
Keyboard,Electronics,9983,3,5,6,26
Milk,Grocery,19085,122,15,10,152
Monitor,Electronics,13123,67,10,7,66
Chair,Furniture,3994,220,29,3,82
Table,Furniture,8687,59,11,14,157
Table,Furniture,543,133,23,6,139
Chair,Furniture,22928,80,2,14,28
Shampoo,Personal Care,46935,153,13,2,30
Shampoo,Personal Care,22533,193,21,8,167
Rice,Grocery,15383,209,19,4,81
Notebook,Stationery,46424,154,2,2,0
Bottle,Accessories,2095,282,7,12,85
Shampoo,Personal Care,32497,47,13,10,132
Table,Furniture,43973,262,7,4,23
Pen,Stationery,33894,187,1,14,14
Shampoo,Personal Care,10273,128,26,15,395
Table,Furniture,4031,297,15,7,110
Monitor,Electronics,41919,159,12,1,11
Oil,Grocery,49935,133,17,3,46
Headphones,Electronics,20974,58,4,2,13
Table,Furniture,36267,256,29,9,259
Soap,Personal Care,13284,261,28,3,79
Phone,Electronics,14443,18,4,14,60
Pen,Stationery,24859,244,1,13,9
Shoes,Fashion,1648,112,12,8,91
Shampoo,Personal Care,22162,245,4,1,1
Oil,Grocery,3968,65,30,12,359
Oil,Grocery,26378,4,3,7,18
Keyboard,Electronics,45724,166,8,14,109
Printer,Electronics,9035,150,1,15,19
Milk,Grocery,26423,264,2,9,13
Notebook,Stationery,39118,79,12,12,143
Sugar,Grocery,44002,270,24,14,336
Bottle,Accessories,20110,278,17,7,121
Shampoo,Personal Care,13089,88,10,9,90
Headphones,Electronics,3259,60,28,11,308
Monitor,Electronics,38226,266,6,8,50
Soap,Personal Care,12713,80,1,8,4
Oil,Grocery,14301,126,8,6,50
Sugar,Grocery,32456,248,14,13,180
Headphones,Electronics,49432,131,15,6,91
Printer,Electronics,23133,180,21,3,68
Laptop,Electronics,25694,155,10,10,100
Milk,Grocery,9059,49,14,10,143
Mouse,Electronics,33140,263,17,5,90
Phone,Electronics,747,205,22,14,304
Oil,Grocery,12121,240,17,12,208
Soap,Personal Care,46802,155,25,14,355
Keyboard,Electronics,19472,21,13,12,155
Phone,Electronics,28858,280,18,8,142
Headphones,Electronics,28689,25,5,12,55
Shampoo,Personal Care,30798,67,5,11,57
Printer,Electronics,22989,255,9,2,21
Chair,Furniture,48732,243,8,4,28
Monitor,Electronics,3108,132,20,5,96
Notebook,Stationery,18570,68,17,10,173
Sugar,Grocery,22636,214,15,13,195
Chair,Furniture,1553,270,19,6,109
Oil,Grocery,48076,222,28,6,169
Phone,Electronics,30131,137,2,9,18
Keyboard,Electronics,8103,165,29,7,200
Phone,Electronics,34786,239,9,13,122
Chair,Furniture,29408,279,3,11,32
Bag,Fashion,36339,252,3,11,37
Monitor,Electronics,2478,90,28,15,419
Rice,Grocery,46003,153,16,4,63
Pen,Stationery,46690,19,26,9,234
Sugar,Grocery,31094,170,17,5,82
Chair,Furniture,30938,123,12,14,165
Notebook,Stationery,45589,3,26,5,125
Rice,Grocery,2149,218,11,6,62
Chair,Furniture,13998,20,27,6,163
Soap,Personal Care,26229,191,18,11,194
Rice,Grocery,23518,123,13,14,183
Phone,Electronics,13611,165,30,4,120
Milk,Grocery,34332,244,6,13,77
Bottle,Accessories,17342,245,22,3,70
Phone,Electronics,14711,155,28,13,362
Bottle,Accessories,22713,178,25,6,153
Soap,Personal Care,35049,122,4,11,44
Printer,Electronics,3468,169,17,2,32
Bag,Fashion,46417,157,30,2,55
Milk,Grocery,31040,129,21,10,208
Soap,Personal Care,24497,134,25,15,375
Headphones,Electronics,13610,21,8,1,5
Mouse,Electronics,41717,300,23,2,49
Oil,Grocery,26444,99,16,7,113
Headphones,Electronics,26877,118,16,2,33
Table,Furniture,13895,172,13,5,63
Shoes,Fashion,9613,187,20,4,79
Sugar,Grocery,31665,191,22,1,22
Bag,Fashion,36070,292,20,12,243
Table,Furniture,21896,186,15,8,120
Bottle,Accessories,40857,193,2,7,15
Sugar,Grocery,17072,119,11,11,117
Table,Furniture,45326,96,8,1,10
Sugar,Grocery,45240,92,30,12,357
Headphones,Electronics,7096,22,23,5,110
Bag,Fashion,22577,149,3,8,28
Milk,Grocery,19002,142,1,2,0
Milk,Grocery,35984,227,11,3,30
Printer,Electronics,49402,6,13,4,50
Keyboard,Electronics,35079,76,3,12,33
Chair,Furniture,2566,73,24,1,22
Table,Furniture,6228,300,4,11,42
Printer,Electronics,1499,24,9,5,43
Oil,Grocery,35323,193,2,4,7
Headphones,Electronics,3849,209,3,12,34
Pen,Stationery,13541,233,17,6,107
Soap,Personal Care,2820,2,19,13,250
Keyboard,Electronics,13096,80,25,11,270
Sugar,Grocery,16534,203,25,7,173
Mouse,Electronics,20350,235,1,12,13
Sugar,Grocery,3454,220,5,11,55
Table,Furniture,15285,77,16,7,110
Rice,Grocery,33145,224,10,11,106
Oil,Grocery,30214,169,14,4,60
Table,Furniture,35527,149,28,9,247
Keyboard,Electronics,33969,151,22,1,25
Sugar,Grocery,43602,56,25,10,246
Bottle,Accessories,46646,21,28,14,392
Headphones,Electronics,18321,175,7,10,67
Soap,Personal Care,33254,252,7,9,66
Table,Furniture,4487,44,20,14,282
Chair,Furniture,41716,116,2,13,21
Notebook,Stationery,46028,279,8,12,97
Printer,Electronics,49905,219,14,3,37
Oil,Grocery,43707,77,5,3,10
Milk,Grocery,46187,151,12,8,95
Headphones,Electronics,4799,156,23,7,164
Notebook,Stationery,26387,192,30,14,415
Shampoo,Personal Care,41549,167,2,13,31
Shoes,Fashion,29881,224,3,13,42
Oil,Grocery,46502,267,13,4,47
Pen,Stationery,7600,263,25,8,196
Rice,Grocery,11745,234,23,3,71
Shampoo,Personal Care,5661,205,3,15,45
Phone,Electronics,44783,163,19,12,231
Keyboard,Electronics,46122,6,12,4,45
Soap,Personal Care,23974,23,7,9,62
Headphones,Electronics,12915,90,25,4,104
Pen,Stationery,21458,39,6,12,68
Chair,Furniture,24430,255,2,4,13
Soap,Personal Care,26843,24,3,5,13
Notebook,Stationery,4729,297,9,4,36
Sugar,Grocery,20751,63,16,5,81
Monitor,Electronics,36417,25,18,3,57
Oil,Grocery,20125,266,28,5,139
Laptop,Electronics,13169,162,5,7,35
Mouse,Electronics,34246,227,3,13,41
Table,Furniture,5191,55,6,11,63
Sugar,Grocery,37286,35,5,7,33
Phone,Electronics,37784,90,17,13,219
Keyboard,Electronics,10447,99,23,5,119
Bottle,Accessories,1647,273,30,1,35
Bottle,Accessories,35447,184,29,13,374
Sugar,Grocery,49101,256,11,4,40
Bag,Fashion,32362,208,24,6,141
Headphones,Electronics,29439,139,18,3,53
Soap,Personal Care,47794,88,24,11,267
Table,Furniture,32444,164,4,7,25
Milk,Grocery,8389,235,29,4,114
Shampoo,Personal Care,3080,273,9,7,66
Laptop,Electronics,39180,144,3,8,27
Laptop,Electronics,28086,263,20,1,18
Laptop,Electronics,25130,81,19,3,57
Monitor,Electronics,31108,73,1,9,7
Bag,Fashion,28683,25,13,10,134
Keyboard,Electronics,36363,265,8,14,110
Headphones,Electronics,33568,198,27,15,401
Chair,Furniture,48634,297,21,2,37
Milk,Grocery,7169,164,3,12,32
Monitor,Electronics,26356,178,3,15,47
Rice,Grocery,47817,259,3,2,11
Bag,Fashion,41196,169,11,10,108
Laptop,Electronics,29181,26,27,7,191
Bottle,Accessories,1198,289,2,2,0
Chair,Furniture,8383,150,10,9,95
Headphones,Electronics,46786,182,29,11,319
Chair,Furniture,12370,42,27,3,78
Chair,Furniture,14752,152,14,6,87
Milk,Grocery,49560,214,7,1,2
Headphones,Electronics,40196,152,8,11,93
Rice,Grocery,34192,44,18,8,145
Table,Furniture,45875,32,2,10,16
Phone,Electronics,29750,122,25,14,348
Keyboard,Electronics,39004,101,25,9,228
Rice,Grocery,48050,208,4,10,40
Notebook,Stationery,26870,40,18,15,266
Bag,Fashion,47552,295,21,13,268
Laptop,Electronics,24544,246,4,1,7
Bag,Fashion,14765,202,17,13,226
Rice,Grocery,23687,208,8,9,73
Notebook,Stationery,1155,279,2,15,26
Keyboard,Electronics,18259,262,3,9,30
Bag,Fashion,17745,198,24,10,242
Notebook,Stationery,13058,139,7,14,97
Soap,Personal Care,35887,270,5,8,40
Rice,Grocery,12703,34,24,1,25
Table,Furniture,15405,201,5,10,51
Bag,Fashion,26127,175,9,10,88
Chair,Furniture,8739,15,7,15,108
Milk,Grocery,40910,194,16,1,20
Phone,Electronics,40264,181,9,11,104
Chair,Furniture,46163,240,9,10,85
Phone,Electronics,4718,47,13,15,192
Shoes,Fashion,15908,229,3,2,10
Bottle,Accessories,19434,139,21,10,210
Keyboard,Electronics,10662,1,30,9,268
Soap,Personal Care,7483,16,8,5,39
Notebook,Stationery,45751,42,19,8,153
Monitor,Electronics,26409,37,8,13,99
Soap,Personal Care,29223,150,6,15,86
Printer,Electronics,13308,41,5,10,55
Printer,Electronics,48456,35,13,7,88
Table,Furniture,3932,276,10,7,72
Notebook,Stationery,48076,106,23,14,327
Bottle,Accessories,40909,142,8,6,48
